,state,county,happeningOppose,happening,TotalPop
546,Hawaii,Hawaii County,8.336,78.729,131247
547,Hawaii,Honolulu County,6.76,81.25399999999999,660551
548,Hawaii,Kalawao County,12.367,70.218,67
549,Hawaii,Kauai County,8.946,76.957,48229
550,Hawaii,Maui County,8.298,77.255,110769
551,Idaho,Ada County,14.759,68.622,267372
552,Idaho,Adams County,18.016,62.953,2949
553,Idaho,Bannock County,15.382,68.256,51204
554,Idaho,Bear Lake County,21.13,61.732,3920
555,Idaho,Benewah County,18.433,61.103,6402
556,Idaho,Bingham County,21.467,59.34,26974
557,Idaho,Blaine County,10.64,73.959,14933
558,Idaho,Boise County,15.538,68.524,5153
559,Idaho,Bonner County,17.137,65.038,29846
560,Idaho,Bonneville County,18.660999999999998,65.446,64312
561,Idaho,Boundary County,18.852999999999998,62.538999999999994,7585
562,Idaho,Butte County,20.45,59.198,1856
563,Idaho,Camas County,16.980999999999998,64.04899999999999,814
564,Idaho,Canyon County,20.546,59.882,117075
565,Idaho,Caribou County,22.785,56.995,4441
566,Idaho,Cassia County,21.221,60.275,13643
567,Idaho,Clark County,16.230999999999998,63.445,477
568,Idaho,Clearwater County,19.000999999999998,61.806000000000004,6681
569,Idaho,Custer County,17.480999999999998,63.678000000000004,3237
570,Idaho,Elmore County,17.65,62.542,15753
571,Idaho,Franklin County,25.319000000000003,54.772,7444
572,Idaho,Fremont County,20.824,60.17,8188
573,Idaho,Gem County,17.88,63.022,11643
574,Idaho,Gooding County,17.694000000000003,61.552,9557
575,Idaho,Idaho County,18.535,62.021,11888
576,Idaho,Jefferson County,23.226999999999997,57.727,15135
577,Idaho,Jerome County,18.673,60.358000000000004,13458
578,Idaho,Kootenai County,19.407,62.381,96099
579,Idaho,Latah County,11.212,74.98100000000001,21194
580,Idaho,Lemhi County,18.61,63.001999999999995,6040
581,Idaho,Lewis County,18.059,63.298,2778
582,Idaho,Lincoln County,15.264000000000001,66.715,3125
583,Idaho,Madison County,20.236,61.24100000000001,15365
584,Idaho,Minidoka County,20.29,58.676,12574
585,Idaho,Nez Perce County,16.801,63.977,27327
586,Idaho,Oneida County,25.122,54.93899999999999,2794
587,Idaho,Owyhee County,16.96,62.355,7277
588,Idaho,Payette County,18.602,61.477,14521
589,Idaho,Power County,16.589000000000002,62.373000000000005,4693
590,Idaho,Shoshone County,14.51,67.25399999999999,9213
591,Idaho,Teton County,13.937000000000001,68.637,6574
592,Idaho,Twin Falls County,19.148,61.301,49899
593,Idaho,Valley County,14.738,67.531,7093
594,Idaho,Washington County,17.096,63.32899999999999,6981
595,Illinois,Adams County,18.422,62.861000000000004,45935
596,Illinois,Alexander County,10.460999999999999,68.34899999999999,5271
597,Illinois,Bond County,16.186,62.581,12139
598,Illinois,Boone County,14.610999999999999,66.233,34535
599,Illinois,Brown County,17.169,62.894,5112
600,Illinois,Bureau County,15.289000000000001,64.42699999999999,24131
601,Illinois,Calhoun County,15.809000000000001,65.578,3620
602,Illinois,Carroll County,14.208,67.708,10958
603,Illinois,Cass County,13.767000000000001,66.984,9043
604,Illinois,Champaign County,9.925,74.893,116657
605,Illinois,Christian County,19.509,57.979,24232
606,Illinois,Clark County,19.26,60.489,11251
607,Illinois,Clay County,22.029,57.157,9366
608,Illinois,Clinton County,18.13,62.95,26482
609,Illinois,Coles County,14.55,67.187,31855
610,Illinois,Cook County,6.477,79.17,3513404
611,Illinois,Crawford County,20.024,58.662,13905
612,Illinois,Cumberland County,18.831,60.701,7551
613,Illinois,DeKalb County,12.709000000000001,69.833,59912
614,Illinois,De Witt County,18.947,61.7,11630
615,Illinois,Douglas County,17.186,62.62,13189
616,Illinois,DuPage County,11.498,74.712,623597
617,Illinois,Edgar County,19.442999999999998,60.211999999999996,12902
618,Illinois,Edwards County,22.538,56.556999999999995,4632
619,Illinois,Effingham County,22.213,58.745,23006
620,Illinois,Fayette County,18.37,60.792,15157
621,Illinois,Ford County,19.893,60.961999999999996,9705
622,Illinois,Franklin County,17.49,62.9,27612
623,Illinois,Fulton County,14.097000000000001,66.908,26183
624,Illinois,Gallatin County,17.875999999999998,61.272,3910
625,Illinois,Greene County,16.658,63.442,9578
626,Illinois,Grundy County,16.480999999999998,64.51,32850
627,Illinois,Hamilton County,17.949,61.863,5881
628,Illinois,Hancock County,17.454,63.343999999999994,13498
629,Illinois,Hardin County,19.672,59.196000000000005,3079
630,Illinois,Henderson County,14.567,64.80199999999999,5232
631,Illinois,Henry County,14.339,67.449,34499
632,Illinois,Iroquois County,19.396,59.805,20387
633,Illinois,Jackson County,11.849,72.484,34748
634,Illinois,Jasper County,22.362,54.133,6793
635,Illinois,Jefferson County,17.092,62.943999999999996,26953
636,Illinois,Jersey County,19.14,61.909,15562
637,Illinois,Jo Daviess County,14.287,66.714,16482
638,Illinois,Johnson County,20.473,57.06,9229
639,Illinois,Kane County,12.828,70.063,330832
640,Illinois,Kankakee County,13.302,68.137,73109
641,Illinois,Kendall County,14.079,68.83800000000001,73553
642,Illinois,Knox County,12.503,69.304,36542
643,Illinois,Lake County,10.550999999999998,74.557,450871
644,Illinois,LaSalle County,14.623,67.164,77826
645,Illinois,Lawrence County,15.324000000000002,63.076,12333
646,Illinois,Lee County,15.686,64.27199999999999,24973
647,Illinois,Livingston County,17.678,60.869,27055
648,Illinois,Logan County,16.816,61.823,21039
649,Illinois,McDonough County,14.805,66.468,18090
650,Illinois,McHenry County,13.922,65.873,202364
651,Illinois,McLean County,13.112,70.344,102966
652,Illinois,Macon County,15.88,63.28,74711
653,Illinois,Macoupin County,16.355,65.072,32923
654,Illinois,Madison County,15.619000000000002,64.718,182223
655,Illinois,Marion County,18.522000000000002,61.458999999999996,26707
656,Illinois,Marshall County,14.92,67.495,8832
657,Illinois,Mason County,17.115,61.902,10235
658,Illinois,Massac County,18.844,56.261,10676
659,Illinois,Menard County,17.066,64.92399999999999,8808
660,Illinois,Mercer County,15.215,64.195,11439
661,Illinois,Monroe County,20.725,57.449,23204
662,Illinois,Montgomery County,16.828,61.347,21209
663,Illinois,Morgan County,15.318,66.65100000000001,24149
664,Illinois,Moultrie County,18.038,61.647,10146
665,Illinois,Ogle County,16.639,64.48100000000001,35909
666,Illinois,Peoria County,14.137,67.192,123595
667,Illinois,Perry County,16.546,63.18899999999999,15497
668,Illinois,Piatt County,18.129,62.507,11574
669,Illinois,Pike County,18.706,61.309,11277
670,Illinois,Pope County,18.164,61.448,3193
671,Illinois,Pulaski County,12.84,64.378,4129
672,Illinois,Putnam County,16.486,63.323,4213
673,Illinois,Randolph County,16.622,60.69,23934
674,Illinois,Richland County,18.976,62.23,11248
675,Illinois,Rock Island County,12.604000000000001,68.66199999999999,100772
676,Illinois,St. Clair County,10.536,71.47399999999999,177539
677,Illinois,Saline County,18.477,61.785,17126
678,Illinois,Sangamon County,14.44,67.205,135709
679,Illinois,Schuyler County,15.254000000000001,65.487,5439
680,Illinois,Scott County,18.208,61.445,3656
681,Illinois,Shelby County,19.499000000000002,60.573,15728
682,Illinois,Stark County,15.672,64.5,4179
683,Illinois,Stephenson County,13.960999999999999,67.874,32941
684,Illinois,Tazewell County,18.273,62.882,94090
685,Illinois,Union County,16.634,64.066,12480
686,Illinois,Vermilion County,14.591,66.655,54345
687,Illinois,Wabash County,22.745,52.388000000000005,8241
688,Illinois,Warren County,12.974,68.939,11523
689,Illinois,Washington County,19.343,60.548,10330
690,Illinois,Wayne County,23.796999999999997,55.979,11636
691,Illinois,White County,19.782,60.056000000000004,10406
692,Illinois,Whiteside County,13.175,68.595,39884
693,Illinois,Will County,13.040999999999999,68.548,433388
694,Illinois,Williamson County,17.932000000000002,64.42399999999999,46578
695,Illinois,Winnebago County,13.69,67.54,195836
696,Illinois,Woodford County,20.199,60.611999999999995,25779
697,Indiana,Adams County,17.52,61.83,20871
698,Indiana,Allen County,15.627,64.41,230974
699,Indiana,Bartholomew County,17.274,64.197,52856
700,Indiana,Benton County,17.754,62.035,5935
701,Indiana,Blackford County,17.625,62.32,8798
702,Indiana,Boone County,19.265,60.38,38923
703,Indiana,Brown County,16.499000000000002,66.333,11093
704,Indiana,Carroll County,18.457,61.777,13763
705,Indiana,Cass County,17.128,62.674,25940
706,Indiana,Clark County,15.702,66.171,76754
707,Indiana,Clay County,18.852999999999998,60.18,18309
708,Indiana,Clinton County,16.994,62.772,21545
709,Indiana,Crawford County,16.737000000000002,62.924,7314
710,Indiana,Daviess County,19.766,58.028,19914
711,Indiana,Dearborn County,21.17,57.858999999999995,33889
712,Indiana,Decatur County,20.2,59.992,17512
713,Indiana,DeKalb County,19.472,61.028999999999996,28023
714,Indiana,Delaware County,13.999,67.012,71189
715,Indiana,Dubois County,18.517,61.755,28676
716,Indiana,Elkhart County,15.539000000000001,66.271,125486
717,Indiana,Fayette County,16.951,62.576,16670
718,Indiana,Floyd County,16.793,63.836000000000006,51105
719,Indiana,Fountain County,19.335,60.655,11684
720,Indiana,Franklin County,20.997,58.96,15531
721,Indiana,Fulton County,18.198,61.148999999999994,14103
722,Indiana,Gibson County,22.49,53.412,22817
723,Indiana,Grant County,15.422,66.398,45255
724,Indiana,Greene County,19.112000000000002,60.27,22806
725,Indiana,Hamilton County,19.149,63.778,186175
726,Indiana,Hancock County,21.074,59.981,47707
727,Indiana,Harrison County,19.708,59.098,27083
728,Indiana,Hendricks County,18.477,63.02,99178
729,Indiana,Henry County,17.973,61.21,34774
730,Indiana,Howard County,16.824,62.81100000000001,56876
731,Indiana,Huntington County,19.527,60.446000000000005,24785
732,Indiana,Jackson County,18.072,62.049,29151
733,Indiana,Jasper County,20.477999999999998,56.953,21913
734,Indiana,Jay County,16.949,63.894,13923
735,Indiana,Jefferson County,17.738,60.495,21900
736,Indiana,Jennings County,17.25,63.633,18642
737,Indiana,Johnson County,19.851,59.739,94305
738,Indiana,Knox County,20.249000000000002,59.008,24982
739,Indiana,Kosciusko County,20.482,59.588,51065
740,Indiana,LaGrange County,13.870999999999999,65.965,21388
741,Indiana,Lake County,10.267999999999999,70.318,325599
742,Indiana,LaPorte County,12.878,68.559,76956
743,Indiana,Lawrence County,19.256,60.451,32015
744,Indiana,Madison County,15.12,65.415,89443
745,Indiana,Marion County,11.282,70.361,596981
746,Indiana,Marshall County,16.56,64.21600000000001,30898
747,Indiana,Martin County,20.945999999999998,57.425,7130
748,Indiana,Miami County,18.254,61.391999999999996,25137
749,Indiana,Monroe County,10.373,74.639,77907
750,Indiana,Montgomery County,19.471,60.696000000000005,25416
751,Indiana,Morgan County,20.498,59.975,47005
752,Indiana,Newton County,17.281,61.678999999999995,9790
753,Indiana,Noble County,18.894000000000002,60.56100000000001,31142
754,Indiana,Ohio County,22.505,51.721000000000004,4374
755,Indiana,Orange County,17.05,61.937,13388
756,Indiana,Owen County,16.442,63.358999999999995,14924
757,Indiana,Parke County,18.366,60.373000000000005,12119
758,Indiana,Perry County,14.731,64.04899999999999,13717
759,Indiana,Pike County,21.041,54.381,8995
760,Indiana,Porter County,14.514000000000001,66.874,111376
761,Indiana,Posey County,20.399,58.56100000000001,17543
762,Indiana,Pulaski County,17.119,62.583999999999996,9028
763,Indiana,Putnam County,18.178,61.555,24721
764,Indiana,Randolph County,17.616,62.592,17672
765,Indiana,Ripley County,19.577,59.476000000000006,19207
766,Indiana,Rush County,18.659000000000002,60.522,11738
767,Indiana,St. Joseph County,13.263,67.308,172005
768,Indiana,Scott County,15.552999999999999,65.952,16233
769,Indiana,Shelby County,18.22,63.036,30305
770,Indiana,Spencer County,20.122,55.458,14580
771,Indiana,Starke County,16.131,62.898,15753
772,Indiana,Steuben County,18.721,61.12,23022
773,Indiana,Sullivan County,20.566999999999997,55.45399999999999,14996
774,Indiana,Switzerland County,18.213,56.578,7015
775,Indiana,Tippecanoe County,13.55,69.59899999999999,97790
776,Indiana,Tipton County,19.095,60.79600000000001,11069
777,Indiana,Union County,20.639,59.1,5014
778,Indiana,Vanderburgh County,14.91,66.643,120820
779,Indiana,Vermillion County,19.34,55.504,11109
780,Indiana,Vigo County,14.422,66.638,69521
781,Indiana,Wabash County,20.342,59.583999999999996,21968
782,Indiana,Warren County,18.74,60.91,5932
783,Indiana,Warrick County,20.694000000000003,58.717,40957
784,Indiana,Washington County,17.230999999999998,62.333999999999996,18960
785,Indiana,Wayne County,15.629000000000001,65.12100000000001,46556
786,Indiana,Wells County,21.859,58.31100000000001,18749
787,Indiana,White County,17.102,63.663000000000004,16938
788,Indiana,Whitley County,20.25,61.06,22750
789,Iowa,Adair County,15.672,65.255,5413
790,Iowa,Adams County,14.460999999999999,67.28,2854
791,Iowa,Allamakee County,13.825999999999999,66.433,9981
792,Iowa,Appanoose County,14.443,66.497,9012
793,Iowa,Audubon County,15.092,66.101,4305
794,Iowa,Benton County,14.717,67.324,17613
795,Iowa,Black Hawk County,11.593,70.445,82655
796,Iowa,Boone County,14.386,67.65899999999999,18156
797,Iowa,Bremer County,14.599,67.154,15986
798,Iowa,Buchanan County,13.462,67.525,13901
799,Iowa,Buena Vista County,12.231,70.208,13006
800,Iowa,Butler County,16.202,63.833999999999996,10491
801,Iowa,Calhoun County,16.227999999999998,64.137,7172
802,Iowa,Carroll County,15.479000000000001,65.308,14164
803,Iowa,Cass County,16.758,63.92,9653
804,Iowa,Cedar County,14.474,66.876,12832
805,Iowa,Cerro Gordo County,13.764000000000001,68.442,30983
806,Iowa,Cherokee County,16.444000000000003,64.48100000000001,8612
807,Iowa,Chickasaw County,13.359000000000002,67.21,8513
808,Iowa,Clarke County,13.532,67.126,6145
809,Iowa,Clay County,16.02,66.49,11635
810,Iowa,Clayton County,14.182,66.094,12615
811,Iowa,Clinton County,14.045,67.425,33526
812,Iowa,Crawford County,13.573,66.931,11215
813,Iowa,Dallas County,16.079,67.635,46990
814,Iowa,Davis County,13.911,67.918,5528
815,Iowa,Decatur County,12.795,69.876,5108
816,Iowa,Delaware County,14.717,66.26100000000001,12012
817,Iowa,Des Moines County,12.671,70.553,27872
818,Iowa,Dickinson County,16.973,64.015,12607
819,Iowa,Dubuque County,14.037,68.664,63180
820,Iowa,Emmet County,15.19,65.586,6844
821,Iowa,Fayette County,12.4,69.928,14034
822,Iowa,Floyd County,13.107999999999999,67.604,11195
823,Iowa,Franklin County,15.495,64.687,7397
824,Iowa,Fremont County,18.385,58.397,5111
825,Iowa,Greene County,14.459000000000001,66.21300000000001,6468
826,Iowa,Grundy County,18.05,62.92,8609
827,Iowa,Guthrie County,15.347000000000001,65.843,7661
828,Iowa,Hamilton County,15.29,65.225,10660
829,Iowa,Hancock County,16.868,63.174,7926
830,Iowa,Hardin County,16.117,63.882,12137
831,Iowa,Harrison County,16.104,64.89399999999999,10162
832,Iowa,Henry County,15.970999999999998,65.402,13677
833,Iowa,Howard County,12.136,69.98100000000001,6478
834,Iowa,Humboldt County,17.840999999999998,62.606,6788
835,Iowa,Ida County,17.467,62.558,4991
836,Iowa,Iowa County,14.209000000000001,67.141,11348
837,Iowa,Jackson County,13.159,67.885,13825
838,Iowa,Jasper County,14.024000000000001,66.64699999999999,25906
839,Iowa,Jefferson County,11.048,72.413,11990
840,Iowa,Johnson County,8.642000000000001,78.896,80259
841,Iowa,Jones County,13.922,67.33800000000001,14642
842,Iowa,Keokuk County,14.77,67.51,7259
843,Iowa,Kossuth County,16.997,63.599,10909
844,Iowa,Lee County,14.505999999999998,66.196,24978
845,Iowa,Linn County,12.264000000000001,70.40899999999999,141917
846,Iowa,Louisa County,13.993,65.605,7642
847,Iowa,Lucas County,15.665999999999999,63.668,6095
848,Iowa,Lyon County,21.625,57.527,7610
849,Iowa,Madison County,16.195999999999998,64.968,10537
850,Iowa,Mahaska County,16.063,64.154,15014
851,Iowa,Marion County,15.655,65.247,21641
852,Iowa,Marshall County,12.008,69.755,27157
853,Iowa,Mills County,19.163,59.585,10230
854,Iowa,Mitchell County,13.577,67.33800000000001,7391
855,Iowa,Monona County,15.777000000000001,64.46600000000001,6594
856,Iowa,Monroe County,17.025,61.006,5504
857,Iowa,Montgomery County,17.112000000000002,62.769,7440
858,Iowa,Muscatine County,13.755,63.843,28285
859,Iowa,O'Brien County,18.553,62.335,9880
860,Iowa,Osceola County,18.007,62.394,4438
861,Iowa,Page County,17.864,62.107,11327
862,Iowa,Palo Alto County,15.915999999999999,65.61399999999999,6370
863,Iowa,Plymouth County,18.683,61.85,16905
864,Iowa,Pocahontas County,15.84,65.35600000000001,5134
865,Iowa,Polk County,14.468,67.763,291895
866,Iowa,Pottawattamie County,15.936,64.479,62273
867,Iowa,Poweshiek County,11.482000000000001,72.017,12192
868,Iowa,Ringgold County,14.485999999999999,67.52600000000001,3554
869,Iowa,Sac County,16.969,63.028,7265
870,Iowa,Scott County,13.967,68.021,113085
871,Iowa,Shelby County,16.884,63.766999999999996,8498
872,Iowa,Sioux County,20.666,60.545,20356
873,Iowa,Story County,11.386,73.869,48013
874,Iowa,Tama County,13.456,68.442,11969
875,Iowa,Taylor County,15.105,67.454,4438
